"iso","alert__year","alert__week","burned_area__ha"
"VEN",2019,10,223233.511373753665732
"VEN",2019,11,265148.807014904570477
"VEN",2019,12,321596.321332621269091
"VEN",2019,13,216403.365721484668517
"VEN",2020,11,331368.117582794912498
"VEN",2020,12,419524.617813937751811
"VEN",2020,13,344317.327560470586144
"VEN",2020,14,289548.860473426577794
"VEN",2021,10,107756.317621684294923
"VEN",2021,11,104233.220372683768571
"VEN",2021,12,55918.366458431955327
"VEN",2021,13,19418.082202923581993
"VNM",2012,10,111156.709795715977977
"VNM",2012,11,106603.595167622187588
"VNM",2012,12,112919.105171693007352
"VNM",2012,13,70866.039363915850158
"VNM",2013,10,94152.670714306157925
"VNM",2013,11,56547.240261005560964
"VNM",2013,12,26967.52847814379825
"VNM",2013,13,34889.062373262985015
"VNM",2014,10,111542.525964122475103
"VNM",2014,11,105154.326943914281674
"VNM",2014,12,102903.894206704629647
"VNM",2014,13,86814.321289034949199
"VNM",2015,11,146633.372649196618169
"VNM",2015,12,96861.069606800536724
"VNM",2015,13,104644.289112573904702
"VNM",2015,14,119049.487609193394569
"VNM",2016,10,68533.929186257652784
"VNM",2016,11,46153.586675841888736
"VNM",2016,12,39726.978178683847561
"VNM",2016,13,38789.719946014171251
"VNM",2017,10,30604.930162416916095
"VNM",2017,11,29365.121707880667486
"VNM",2017,12,26598.319099104249459
"VNM",2017,13,34522.157119232002827
"VNM",2018,10,94386.008454260977160
"VNM",2018,11,66199.894794173650705
"VNM",2018,12,70216.500189001586539
"VNM",2018,13,63751.666801217642399
"VNM",2019,10,90150.710477759454624
"VNM",2019,11,52725.173969676114071
"VNM",2019,12,41344.952451779592907
"VNM",2019,13,46991.823103318516092
"VNM",2020,11,91927.607145153630126
"VNM",2020,12,76922.536879197931453
"VNM",2020,13,45946.485758412390868
"VNM",2020,14,39701.785770534880046
"VNM",2021,10,74686.317254646102779
"VNM",2021,11,77132.383092062549255
"VNM",2021,12,42313.23029799297071
"VNM",2021,13,8728.188967887590048
"XCA",2012,10,29.413865910621155
"XCA",2012,11,219.77938299103332
"XCA",2012,12,19.10025039811684
"XCA",2012,13,124.92601649106183
"XCA",2014,10,57.68244345055123
"XCA",2014,11,49.736686523552805
"XCA",2014,12,69.62416828419417
"XCA",2015,11,5492.78799730888144
"XCA",2015,12,3044.2053512260004
"XCA",2016,13,374.6955469257343
"XCA",2017,10,9.61336371838892
"XCA",2017,11,124.98672929328708
"XCA",2017,12,96.13872408097177
"XCA",2017,13,440.204601825642
"XCA",2019,10,8507.366999795828
"XCA",2019,11,13440.539778377824
"XCA",2019,12,2038.9339435868956
"XCA",2019,13,1083.6389987485675
"XCA",2020,11,9.611102244010958
"XCA",2020,12,57.675094344267904
"XCA",2020,13,4177.98818495939717
"XCA",2020,14,210.95903105905376
"XCA",2021,10,995.3658894839527
"XCA",2021,11,6401.4625301623683
"XCA",2021,12,7787.3843491740819
"XCA",2021,13,1596.41641040306835
"XKO",2017,13,20.357808689149813
"XKO",2019,10,110.99215029597623
"XKO",2019,11,283.21274788705324
"XKO",2019,12,689.0847000301361
"XKO",2019,13,1042.1691824072584
"XKO",2020,11,40.22442336344754
"XKO",2020,14,324.314796485587373
"ZAF",2012,10,8304.867641984546894
"ZAF",2012,11,9858.007514501458069
"ZAF",2012,12,10873.992840450221711
"ZAF",2012,13,13103.723380353083677
"ZAF",2013,10,20809.164751533790318
"ZAF",2013,11,12253.45112605108476
"ZAF",2013,12,7671.808118924579545
"ZAF",2013,13,9538.716172366751848
"ZAF",2014,10,2751.685701212539440
"ZAF",2014,11,3005.907760462287537
"ZAF",2014,12,5472.36823572520632
"ZAF",2014,13,5701.653023558980624
"ZAF",2015,11,17829.731770359142738
"ZAF",2015,12,19154.848036146907888
"ZAF",2015,13,29267.451297773577359
"ZAF",2015,14,50407.292157347138063
"ZAF",2016,10,9256.114486144825966
"ZAF",2016,11,4579.73413965795497
"ZAF",2016,12,5974.675693559589903
"ZAF",2016,13,13756.734073709515667
"ZAF",2017,10,7029.687117508415532
"ZAF",2017,11,13889.868694927262794
"ZAF",2017,12,43197.979590630074133
"ZAF",2017,13,20794.134704851820663
"ZAF",2018,10,3378.130329989683672
"ZAF",2018,11,6245.90153331417615
"ZAF",2018,12,8532.801052526529627
"ZAF",2018,13,13265.89836091018926
"ZAF",2019,10,6190.599425155616440
"ZAF",2019,11,9987.233759038368188
"ZAF",2019,12,6106.75069624148927
"ZAF",2019,13,5697.68060533694455
"ZAF",2020,11,14860.546299985856016
"ZAF",2020,12,8868.609871576083116
"ZAF",2020,13,9799.922237151938661
"ZAF",2020,14,6859.955606087822220
"ZAF",2021,10,88880.344464463878651
"ZAF",2021,11,68346.199418653906322
"ZAF",2021,12,16739.724307598657403
"ZAF",2021,13,7258.466570565671036
"ZMB",2012,10,513.64756689507680
"ZMB",2012,11,1435.06560888935416
"ZMB",2012,12,2145.127755583299275
"ZMB",2012,13,3370.835369549427836
"ZMB",2013,10,1892.818900486505256
"ZMB",2013,11,1480.22823562366513
"ZMB",2013,12,2882.772123755887892
"ZMB",2013,13,4809.908588098961758
"ZMB",2014,10,119.612612518103443
"ZMB",2014,11,810.947107539250830
"ZMB",2014,12,1762.998114486622314
"ZMB",2014,13,982.09891275454721
"ZMB",2015,11,3312.755901833979534
"ZMB",2015,12,4012.91931341188089
"ZMB",2015,13,7483.91888962243033
"ZMB",2015,14,5731.787973031686334
"ZMB",2016,10,199.8416705223393
"ZMB",2016,11,518.59386124718316
"ZMB",2016,12,1925.52331745030276
"ZMB",2016,13,9293.75286989756302
"ZMB",2017,10,961.020195691452657
"ZMB",2017,11,4322.00982170652807
"ZMB",2017,12,2294.74420174521835
"ZMB",2017,13,2669.60667555777136
"ZMB",2018,10,171.180121758959518
"ZMB",2018,11,1198.072483075404455
"ZMB",2018,12,1211.697804711528382
"ZMB",2018,13,962.00374278688078
"ZMB",2019,10,8216.53098598416747
"ZMB",2019,11,13819.96344771953891
"ZMB",2019,12,15280.81076824340386
"ZMB",2019,13,51160.83366611476694
"ZMB",2020,11,13.33998729889484
"ZMB",2020,12,200.77783572513366
"ZMB",2020,13,346.05064685439424
"ZMB",2020,14,9239.781573910299674
"ZMB",2021,10,52.79280074649425
"ZMB",2021,11,79.71720169708044
"ZMB",2021,12,290.941690420638373
"ZMB",2021,13,119.070749351992274
"ZWE",2012,11,39.04930396906383
"ZWE",2012,12,91.34164995062154
"ZWE",2012,13,103.55117658928869
"ZWE",2013,12,13.040923580918049
"ZWE",2014,10,26.216582364659697
"ZWE",2014,11,283.49027240099923
"ZWE",2014,12,373.895002742544648
"ZWE",2015,11,295.45191946893976
"ZWE",2015,12,687.06258124582928
"ZWE",2015,13,218.3047763426415
"ZWE",2015,14,376.73184914250170
"ZWE",2016,11,26.013842753752733
"ZWE",2016,12,52.02841051243745
"ZWE",2016,13,13.050777358921906
"ZWE",2017,10,128.099773121707117
"ZWE",2017,11,116.225711801869693
"ZWE",2017,12,307.363630710342590
"ZWE",2017,13,352.17613984283025
"ZWE",2018,10,206.16758972940147
"ZWE",2018,11,38.689316170194054
"ZWE",2019,10,1228.81848452377427
"ZWE",2019,11,91.721523359701145
"ZWE",2019,12,13.095974109985827
"ZWE",2020,11,102.32927729792944
"ZWE",2020,12,102.5721284696164
"ZWE",2020,14,13.018353170356827
"ZWE",2021,10,155.78154985880795
"ZWE",2021,11,233.87519271694197
"ZWE",2021,12,818.3116751205885
"ZWE",2021,13,325.56792635330015
